step,seed,wilayah,budget,raw_action,allocation,allocation_share,kebutuhan,mustahik_weight,eligible,upper_cap,benefit,lbr_before,lbr_after
1,1001,Antapani,496489926.49743235,-0.7373553514480591,9730718.44424611,0.019599024924620366,0.4506597018011457,0.03406207832488369,1,26672225.03283674,0.00046245449239259897,0.019138980967647854,0.01860912312335581
1,1001,Mandalajati,496489926.49743235,0.5679966807365417,21557100.244397324,0.043419008309947674,0.49571931030471855,0.031183574824478037,1,24767695.062770467,0.0010193686514861136,0.019138980922143445,0.020380200747202874
1,1001,Kiaracondong,496489926.49743235,-1.8140959739685059,23982559.57822412,0.048304221895120666,0.663020816295876,0.05050123655460275,1,65736998.72202667,0.0007120480183068446,0.019138981325408814,0.018674076071609497
1,1001,Batununggal,496489926.49743235,2.94465708732605,52569459.56841153,0.10588222794220863,0.6305347430597414,0.04707531349509066,1,52569459.56841154,0.0017798408176924374,0.019138981252902004,0.02084308059207282
1,1001,Sumur Bandung ,496489926.49743235,-1.181963324546814,1161308.3523831884,0.002339037088981491,0.1250740761012632,0.013193551241224222,1,3183185.0736152953,0.00019191512414575782,0.019138979128586822,0.01872617796240893
1,1001,Andir,496489926.49743235,-0.47849464416503906,11544894.800079485,0.023253029284047703,0.48557242913213167,0.038796744150659646,1,31644943.16144028,0.0005453651005572551,0.01913898105800447,0.01866894344907143
1,1001,Cicendo,496489926.49743235,-0.5134036540985107,10393968.944250206,0.02093490399206309,0.4917717219108067,0.035698022498804084,1,28490216.85847745,0.0005190502340303621,0.01913898100967542,0.018725487116646337
1,1001,Bandung Wetan,496489926.49743235,-1.5325454473495483,570340.9302343869,0.0011487462278599455,0.0815783136482843,0.010440177830148422,1,1563323.5843592002,0.00015096799507578626,0.019138977885664325,0.018716387749404966
1,1001,Cibeunying Kidul,496489926.49743235,1.4548873901367188,45162545.30253107,0.09096366893309897,0.5900629446365974,0.044336094237082777,1,45162545.30253108,0.0016719335938604812,0.01913898119881274,0.02083807671418669
1,1001,Cibeunying Kaler,496489926.49743235,0.024122904986143112,5241392.336705844,0.010556895632670909,0.3011569891337933,0.0274906491791204,1,12909212.17716311,0.0004198482038952011,0.019138980553676452,0.018770757301856962
1,1001,Coblong,496489926.49743235,1.2874447107315063,45162094.615390025,0.09096276118630091,0.5589882544149471,0.0439281214523684,1,45997331.64168851,0.0016673956988584708,0.01913898120646947,0.020822384045455215
1,1001,Sukajadi,496489926.49743235,-0.5906413793563843,12823875.611198103,0.02582907512679298,0.5635965745071874,0.04245305071487306,1,35150672.38403508,0.0005659408518688268,0.019138981102853475,0.018576988187170324
1,1001,Sukasari,496489926.49743235,2.2661843299865723,16190186.744309522,0.03260929553702285,0.2527831198749292,0.030885185420808488,1,16190186.744309524,0.0011539728575333454,0.019138980704091212,0.020820147877595487
1,1001,Cidadap,496489926.49743235,-0.31175193190574646,2480002.009878064,0.004995070146485419,0.17959267531013928,0.020207447032198445,1,6797768.537683745,0.00029628527395607346,0.019138980017550853,0.018739246645251194
