step,seed,wilayah,budget,raw_action,allocation,allocation_share,kebutuhan,mustahik_weight,eligible,upper_cap,benefit,lbr_before,lbr_after
9,1001,Astanaanyar,496319067.0209234,-0.6944797039031982,5818771.067958378,0.011723851559611906,0.3401104072728579,0.027635260115060307,1,14807163.73892984,0.0004176350499543371,0.016852517704015996,0.016757494492616327
9,1001,Regol,496319067.0209234,0.31524524092674255,18281954.266877346,0.03683508348089846,0.27959534742803877,0.03152383701654708,1,18326632.15949979,0.001216498286294476,0.026550723452885193,0.027174280409778297
9,1001,Lengkong,496319067.0209234,-0.4085375666618347,5272798.848699392,0.010623808753406417,0.23855775858691444,0.026116040845271065,1,13417815.377728334,0.0004010648268691836,0.016780443668838654,0.01670359702092051
9,1001,Bandung Kidul,496319067.0209234,0.4482700526714325,11296626.598768014,0.022760815268642064,0.21530730409699944,0.024236955573770678,1,11296626.598768016,0.0009402326785802209,0.027561128790478527,0.02813749089320614
9,1001,Buahbatu,496319067.0209234,-0.09537020325660706,17709973.018970363,0.03568263682729675,0.7066012842192818,0.040274965050007515,1,45066985.32065355,0.0006282524029815934,0.016759048854313636,0.01669681154969368
9,1001,Rancasari,496319067.0209234,-0.09245828539133072,13426456.831927337,0.0270520673576325,0.3945186292619586,0.03431689827279674,1,34166620.82458875,0.0005357030977107721,0.016859790123010733,0.01679266006807435
9,1001,Gedebage,496319067.0209234,1.8778884410858154,8483102.082105381,0.017092033423224823,0.21194864452566126,0.017613898063540596,1,8483102.082105383,0.0006919870269603405,0.02763933275226271,0.028231644821471828
9,1001,Cibiru,496319067.0209234,0.7043391466140747,18625473.525439303,0.03752721739512399,0.4803622329331554,0.030804293411643716,1,18625473.525439307,0.001140119192772019,0.027606177085382686,0.028110597707618878
9,1001,Panyileukan ,496319067.0209234,-0.502875030040741,1860151.9515657495,0.003747895406741106,0.10524959658536144,0.015599014838679804,1,4733572.46821331,0.0002469349792398487,0.016671049778091755,0.016625902319208484
9,1001,Ujung Berung,496319067.0209234,0.9413025379180908,45121894.1845827,0.09091307826519689,0.5053661694486569,0.03797036198171365,1,45121894.18458271,0.001455392404557083,0.02751908471497411,0.02807915666064005
9,1001,Cinambo,496319067.0209234,-1.547916054725647,652408.4296106009,0.0013144939877619034,0.08793839738219678,0.010880819124726588,1,1660199.0917116024,0.00015751527160421804,0.016687065373796023,0.016563501982176782
9,1001,Arcamanik,496319067.0209234,-1.5591716766357422,11989386.387663567,0.024156610503859872,0.5557317119279853,0.03389354791762225,1,30509673.829412267,0.0004980050973277495,0.016696832742157188,0.016586015481266446
9,1001,Antapani,496319067.0209234,-0.8742111325263977,10481384.151315017,0.02111823793961386,0.5952572000049278,0.03413793618660085,1,26672225.03283674,0.0004981300419944226,0.01677640277095565,0.0166545275641017
9,1001,Mandalajati,496319067.0209234,-0.6675975322723389,9732961.017535165,0.019610290364131533,0.5710807817600259,0.030253824211823467,1,24767695.062770467,0.0004602416482240146,0.01664298540587117,0.016565721231996438
9,1001,Kiaracondong,496319067.0209234,-0.45259565114974976,25832668.092437178,0.05204851034132878,0.7075227714943411,0.0534258377587513,1,65736998.72202667,0.0007669781894131089,0.0168592449143172,0.016717277922865176
9,1001,Batununggal,496319067.0209234,1.902402639389038,52569459.56841153,0.10591867824855368,0.5913646625156603,0.04629017581094219,1,52569459.56841154,0.0017798408176924374,0.02758250033422601,0.02814507883933171
9,1001,Sumur Bandung ,496319067.0209234,-1.86217200756073,1250896.2240764888,0.0025203469042299653,0.12495583098973859,0.014196901198711412,1,3183185.0736152953,0.00020672020798304417,0.0168928009757844,0.01676181837342325
9,1001,Andir,496319067.0209234,-1.7183294296264648,12435513.17196983,0.025055481439816587,0.47567988537303446,0.03779581395535956,1,31644943.16144028,0.0005874366989871318,0.016832568394907998,0.016763175653250726
9,1001,Cicendo,496319067.0209234,-1.239033579826355,11195800.390868774,0.02255766730476384,0.43360562600111957,0.036469768356494785,1,28490216.85847745,0.0005590918006592968,0.016890974750458837,0.016806355930696768
9,1001,Bandung Wetan,496319067.0209234,-1.2749245166778564,614339.261921591,0.001237790975085977,0.07139181952218579,0.011046557187000013,1,1563323.5843592002,0.0001626142571085092,0.016778231725930584,0.016664193472967503
9,1001,Cibeunying Kidul,496319067.0209234,1.125088095664978,45162545.30253107,0.09099498347627889,0.5615546813321016,0.04363922234861853,1,45162545.30253108,0.0016719335938604812,0.027599017338369454,0.028155759550927396
9,1001,Cibeunying Kaler,496319067.0209234,-0.33309924602508545,5072933.05125844,0.010221112563149988,0.2750323119352009,0.02709813289900974,1,12909212.17716311,0.00040635420766651717,0.01675414351684485,0.016658000854294527
9,1001,Coblong,496319067.0209234,0.03747598081827164,19392764.85451859,0.0390731812318245,0.49974348902757904,0.04352837079880186,1,45997331.64168851,0.0007159856730023982,0.01739344826443344,0.017340914723841114
9,1001,Sukajadi,496319067.0209234,-1.0306048393249512,13813159.568821596,0.027831208766032102,0.4623381054261164,0.03948217647954311,1,35150672.38403508,0.0006095997442888927,0.01670256314322321,0.016634677235177465
9,1001,Sukasari,496319067.0209234,1.202109456062317,16190186.744309522,0.032620521394611246,0.24590471186427787,0.03014466232296958,1,16190186.744309524,0.0011539728575333454,0.027755891955752034,0.028306087000819335
9,1001,Cidadap,496319067.0209234,-0.6398563981056213,2671319.071711072,0.005382261632109446,0.17200203952808377,0.020945257200109212,1,6797768.537683745,0.0003191418796571515,0.016732315019753398,0.016651383164964555
10,1001,Bandung Kulon,463986658.7215283,0.0015004370361566544,34060921.81537693,0.07340926980363746,0.8429414005770594,0.054730808782876554,1,97288652.71159296,0.0007492462135574097,0.016608790083915134,0.01647186099748733
10,1001,Babakan Ciparay,463986658.7215283,-0.8546380400657654,34673618.995911494,0.07472977583332115,0.7711722062700079,0.05739380234874605,1,99188097.32326348,0.000767293475713381,0.01668167817166717,0.01652152712236567
10,1001,Bojongloa Kaler,463986658.7215283,-0.0730830654501915,19900095.930285964,0.0428893709683783,0.6238133902990163,0.047178083548185305,1,56926640.74402585,0.0006462424339554635,0.016658732279872066,0.01651963130132307
10,1001,Bojongloa Kidul,463986658.7215283,-0.013273358345031738,9928619.186113684,0.021398501442845497,0.466989031809498,0.03508657909148016,1,28402020.747646414,0.0004739732168287866,0.017021514742230934,0.016852487436369093
10,1001,Astanaanyar,463986658.7215283,-0.7317579388618469,5176205.288225777,0.01115593560920119,0.3909179652926099,0.02880706826692776,1,14807163.73892984,0.0003715156910066529,0.016757494492616327,0.01656258366363079
10,1001,Regol,463986658.7215283,0.31477516889572144,17168700.279241487,0.037002573148435414,0.26991709268084857,0.030629383698217785,1,18326632.15949979,0.0011424213277592972,0.027174280409778297,0.027672443902067488
10,1001,Lengkong,463986658.7215283,-0.4346610903739929,4690524.677054336,0.010109180056984045,0.2661396761062168,0.027828017155930362,1,13417815.377728334,0.00035677531449781276,0.01670359702092051,0.0165070193122938
10,1001,Bandung Kidul,463986658.7215283,0.48580530285835266,11296626.598768016,0.024346878054413917,0.22142718608416795,0.025348727275452235,1,11296626.598768016,0.000940232678580221,0.02813749089320614,0.028607744556335288
10,1001,Buahbatu,463986658.7215283,-0.12939836084842682,15754264.074749807,0.033954131608350986,0.7702501187792046,0.043215898067034,1,45066985.32065355,0.0005588746098916189,0.01669681154969368,0.016508025825356116
10,1001,Rancasari,463986658.7215283,-0.08883590251207352,11943775.763623929,0.0257416361852599,0.4036674154455175,0.03474601556136424,1,34166620.82458875,0.00047654550675807125,0.01679266006807435,0.016646967062122688
10,1001,Gedebage,463986658.7215283,1.9241172075271606,8483102.082105383,0.01828307327947699,0.1807008120215659,0.017761599908252282,1,8483102.082105383,0.0006919870269603406,0.028231644821471828,0.028769227779694255
10,1001,Cibiru,463986658.7215283,0.707234263420105,18625473.525439307,0.040142260936467555,0.5324014025185717,0.029333089751215725,1,18625473.525439307,0.0011401191927720193,0.028110597707618878,0.028648590999460592
10,1001,Panyileukan ,463986658.7215283,-0.5138103365898132,1654735.7261773967,0.003566343331372643,0.10203645388614195,0.016263259325687764,1,4733572.46821331,0.00021966599655856583,0.016625902319208484,0.016477365352586117
10,1001,Ujung Berung,463986658.7215283,0.9825499057769775,45121894.18458271,0.09724825776006546,0.5153207429474501,0.03806450994547737,1,45121894.18458271,0.0014553924045570832,0.02807915666064005,0.02859502598609025
10,1001,Cinambo,463986658.7215283,-1.5664513111114502,580363.0911051376,0.001250818488411442,0.10692174699996845,0.01007212699037731,1,1660199.0917116024,0.00014012089018998762,0.016563501982176782,0.01644194660252152
10,1001,Arcamanik,463986658.7215283,-1.606161117553711,10665400.734554252,0.022986438368598275,0.5468609025097309,0.034154608172743635,1,30509673.829412267,0.0004430104893705245,0.016586015481266446,0.016406563262626954
10,1001,Antapani,463986658.7215283,-0.9098862409591675,9323926.897677137,0.020095247831841422,0.5571280240546354,0.03383058454020562,1,26672225.03283674,0.00044312163642147654,0.0166545275641017,0.01647906774861392
10,1001,Mandalajati,463986658.7215283,-0.7161259055137634,8658151.987879725,0.018660346855093744,0.5332290150314828,0.029608334553577784,1,24767695.062770467,0.00040941725075201624,0.016565721231996438,0.016439297192632707
10,1001,Kiaracondong,463986658.7215283,-0.4795665144920349,22979971.47978036,0.04952722464714722,0.8253616968137972,0.05331798854160142,1,65736998.72202667,0.0006822809341744607,0.016717277922865176,0.01651821405718935
10,1001,Batununggal,463986658.7215283,1.9672484397888184,52569459.56841154,0.11329950674284849,0.666670245490821,0.04850312013718109,1,52569459.56841154,0.0017798408176924376,0.02814507883933171,0.028599279294711934
10,1001,Sumur Bandung ,463986658.7215283,-1.925045132637024,1112759.9925250562,0.0023982585956052313,0.12298773742059103,0.013916018754274334,1,3183185.0736152953,0.00018389213482502653,0.01676181837342325,0.016587247629172557
10,1001,Andir,463986658.7215283,-1.7412126064300537,11062261.823120065,0.023841767031838997,0.4243799607356714,0.03827893594999619,1,31644943.16144028,0.0005225661763080788,0.016763175653250726,0.016615391014019657
10,1001,Cicendo,463986658.7215283,-1.2846019268035889,9959450.2880947,0.02146494969389213,0.41409867234434083,0.03819692491816394,1,28490216.85847745,0.000497351399698859,0.016806355930696768,0.016616575418452493
10,1001,Bandung Wetan,463986658.7215283,-1.3279871940612793,546497.8943464436,0.0011778310519795273,0.05678281136116255,0.010734456164525983,1,1563323.5843592002,0.00014465679569712064,0.016664193472967503,0.016511582356514815
10,1001,Cibeunying Kidul,463986658.7215283,1.1521486043930054,45162545.30253108,0.0973358704471638,0.571357559976877,0.042960993418993315,1,45162545.30253108,0.0016719335938604816,0.028155759550927396,0.02869414984448444
10,1001,Cibeunying Kaler,463986658.7215283,-0.33327341079711914,4512730.021521977,0.00972599090231685,0.23501830102420734,0.02799569085745262,1,12909212.17716311,0.0003614805899820748,0.016658000854294527,0.016470303457389306
10,1001,Coblong,463986658.7215283,0.04214105010032654,17520293.96112273,0.03776033994037297,0.48984865938468775,0.046093809428663736,1,45997331.64168851,0.000646853584677558,0.017340914723841114,0.017174733913156326
10,1001,Sukajadi,463986658.7215283,-1.0783101320266724,12287774.991004732,0.026483035147740114,0.5527570179549283,0.041893310515833025,1,35150672.38403508,0.0005422817607423731,0.016634677235177465,0.01645053106105932
10,1001,Sukasari,463986658.7215283,1.2492815256118774,16190186.744309524,0.03489364713399317,0.24754558103740035,0.02907627239007285,1,16190186.744309524,0.0011539728575333454,0.028306087000819335,0.02886732660286183
10,1001,Cidadap,463986658.7215283,-0.6508859992027283,2376325.815887578,0.005121539102946021,0.13713587292514295,0.021826198596101083,1,6797768.537683745,0.0002838991027284523,0.016651383164964555,0.0164702832720513
11,1001,Bandung Kulon,438820878.7207299,-0.011643148958683014,30635439.8069011,0.069813086141687,0.929623126204367,0.056471742051250814,1,97288652.71159296,0.0006738950695581044,0.01647186099748733,0.01624932659326839
11,1001,Babakan Ciparay,438820878.7207299,-0.8375583291053772,31233560.13692435,0.07117610316988064,0.7788606305578398,0.05678594765474493,1,99188097.32326348,0.0006911683178842518,0.01652152712236567,0.016311321174469758
11,1001,Bojongloa Kaler,438820878.7207299,-0.0950462594628334,17925756.26566237,0.04084982537275877,0.6153104769651072,0.04980045671627844,1,56926640.74402585,0.0005821270611054577,0.01651963130132307,0.016277656127276104
11,1001,Bojongloa Kidul,438820878.7207299,0.0032342076301574707,9054828.916468706,0.02063445327137976,0.4410792305395567,0.03399243989528408,1,28402020.747646414,0.00043226014704798936,0.016852487436369093,0.01665737434957525
11,1001,Astanaanyar,438820878.7207299,-0.7177576422691345,4662660.657658175,0.01062543029231191,0.3996687350691767,0.027132227812116334,1,14807163.73892984,0.00033465666442939065,0.01656258366363079,0.01636020406270439
11,1001,Regol,438820878.7207299,0.31723687052726746,16683549.909567142,0.038019043118923075,0.30831586163927294,0.0314597074637374,1,18326632.15949979,0.0011101389697198585,0.027672443902067488,0.028024068624594254
11,1001,Lengkong,438820878.7207299,-0.4323381781578064,4225165.668221101,0.009628451774078051,0.2996866509144049,0.027617477858780878,1,13417815.377728334,0.0003213787185598218,0.0165070193122938,0.016262231185990284
11,1001,Bandung Kidul,438820878.7207299,0.4727952778339386,11296626.598768014,0.02574313836593291,0.2132440750073243,0.02354863225143845,1,11296626.598768016,0.0009402326785802209,0.028607744556335288,0.029115295980492874
11,1001,Buahbatu,438820878.7207299,-0.10321712493896484,14191243.044162938,0.03233948914539773,0.6852228940738165,0.04146457339789737,1,45066985.32065355,0.0005034272234204418,0.016508025825356116,0.016296692855428955
11,1001,Rancasari,438820878.7207299,-0.08692971616983414,10758803.072130281,0.024517527751858167,0.4578648641895974,0.03581570988917764,1,34166620.82458875,0.00042926620221166883,0.016646967062122688,0.01641705580376743
11,1001,Gedebage,438820878.7207299,1.907206654548645,8483102.082105381,0.01933158264218352,0.16193782054326392,0.01881050432972803,1,8483102.082105383,0.0006919870269603405,0.028769227779694255,0.029157299235565214
11,1001,Cibiru,438820878.7207299,0.7126175761222839,18625473.525439303,0.042444364953046695,0.49634508769301233,0.02948975836451732,1,18625473.525439307,0.001140119192772019,0.028648590999460592,0.029111183496221632
11,1001,Panyileukan ,438820878.7207299,-0.5152047276496887,1490565.141768821,0.0033967507337257577,0.08339872224903729,0.01713237560926069,1,4733572.46821331,0.00019787236845275326,0.016477365352586117,0.016228407063771405
11,1001,Ujung Berung,438820878.7207299,0.9725741147994995,45121894.1845827,0.1028253129525743,0.5844951084338457,0.03779171870354337,1,45121894.18458271,0.001455392404557083,0.02859502598609025,0.029053953546504065
11,1001,Cinambo,438820878.7207299,-1.5646743774414062,522783.77718290745,0.0011913375195522827,0.09701365828857829,0.010481390881904615,1,1660199.0917116024,0.0001262191365344471,0.01644194660252152,0.0162282342690296
11,1001,Arcamanik,438820878.7207299,-1.5925315618515015,9607258.91538396,0.021893349613153017,0.5852353546356598,0.03184112583456151,1,30509673.829412267,0.0003990582800911007,0.016406563262626954,0.016225235183812713
11,1001,Antapani,438820878.7207299,-0.898269772529602,8398876.145729817,0.019139645702853963,0.5836817982262514,0.032677003817922004,1,26672225.03283674,0.00039915839995745685,0.01647906774861392,0.0162741512326853
11,1001,Mandalajati,438820878.7207299,-0.6938639879226685,7799154.475913212,0.017772979486868658,0.45928150084720426,0.029786522523966626,1,24767695.062770467,0.0003687979130175355,0.016439297192632707,0.016246988713419386
11,1001,Kiaracondong,438820878.7207299,-0.4655240476131439,20700069.44597155,0.04717202496453066,0.8320895664692742,0.0528943241164158,1,65736998.72202667,0.0006145900890912971,0.01651821405718935,0.016271493819641738
11,1001,Batununggal,438820878.7207299,1.9386380910873413,52569459.56841153,0.11979707921296806,0.5623144277611997,0.044827459899991505,1,52569459.56841154,0.0017798408176924374,0.028599279294711934,0.029099580566153253
11,1001,Sumur Bandung ,438820878.7207299,-1.9085943698883057,1002360.2136423369,0.0022842126759429994,0.11513691695298034,0.014235973525429945,1,3183185.0736152953,0.0001656477234880535,0.016587247629172557,0.01633727337741935
11,1001,Andir,438820878.7207299,-1.7392040491104126,9964746.39533773,0.022708004287278677,0.38027381580646497,0.03710496024516185,1,31644943.16144028,0.00047072104285294066,0.016615391014019657,0.01643139178953428
11,1001,Cicendo,438820878.7207299,-1.2611453533172607,8971347.627156937,0.020444213259201816,0.43859643203466114,0.03572353639515972,1,28490216.85847745,0.00044800788903833464,0.016616575418452493,0.01642378128363604
11,1001,Bandung Wetan,438820878.7207299,-1.30828857421875,492278.43363523314,0.0011218209012076753,0.05456758546815763,0.010324453386605092,1,1563323.5843592002,0.00013030502319799818,0.016511582356514815,0.016329567868756202
11,1001,Cibeunying Kidul,438820878.7207299,1.1376776695251465,45162545.30253107,0.10291795010800518,0.4515875485606253,0.043015353010569087,1,45162545.30253108,0.0016719335938604812,0.02869414984448444,0.02916264079867505
11,1001,Cibeunying Kaler,438820878.7207299,-0.33831360936164856,4065010.4774333015,0.00926348465752997,0.23669779503183175,0.0278566594738262,1,12909212.17716311,0.00032561717156975493,0.016470303457389306,0.016231430553738862
11,1001,Coblong,438820878.7207299,0.03757935017347336,15776894.511674738,0.03595292584452281,0.45936227959792286,0.04353349622452029,1,45997331.64168851,0.0005824868459742739,0.017174733913156326,0.01699167432447774
11,1001,Sukajadi,438820878.7207299,-1.0638351440429688,11068673.25201317,0.025223670496903102,0.5364410406444581,0.04090846295946962,1,35150672.38403508,0.0004884805934823616,0.01645053106105932,0.016229719636732344
11,1001,Sukasari,438820878.7207299,1.2402135133743286,16190186.744309522,0.03689475029426101,0.29628411953627387,0.030027696690416477,1,16190186.744309524,0.0011539728575333454,0.02886732660286183,0.029314432279924762
11,1001,Cidadap,438820878.7207299,-0.6461383700370789,2140564.4240424456,0.004877991289481745,0.14271462928758338,0.021090887874859087,1,6797768.537683745,0.00025573274306710085,0.0164702832720513,0.0162601916606333
12,1001,Bandung Kulon,425430800.81282264,-0.0017628706991672516,28943210.45157754,0.06803271036389236,0.667514151659816,0.05838979915851733,1,97288652.71159296,0.000636670697187346,0.01624932659326839,0.015997185981974266
12,1001,Babakan Ciparay,425430800.81282264,-0.8426852822303772,29508292.026914682,0.06936096768390188,0.6929156883521328,0.05798282665188127,1,99188097.32326348,0.0006529898120633605,0.016311321174469758,0.01607946681843974
12,1001,Bojongloa Kaler,425430800.81282264,-0.07324494421482086,16935579.817720667,0.03980807168959973,0.7269289488291807,0.04670582853658947,1,56926640.74402585,0.0005499717368293891,0.016277656127276104,0.016079952631873885
12,1001,Bojongloa Kidul,425430800.81282264,-0.029237329959869385,8449553.373774355,0.019861169801600513,0.5039217091942565,0.03489889255894004,1,28402020.747646414,0.0004033654547790108,0.01665737434957525,0.016427742437231718
12,1001,Astanaanyar,425430800.81282264,-0.7327213883399963,4405106.292891914,0.01035446019534922,0.39176416529823044,0.027543282852476304,1,14807163.73892984,0.0003161710205126838,0.01636020406270439,0.016139510580984336
12,1001,Regol,425430800.81282264,0.30641108751296997,15876379.492871044,0.037318359325506846,0.2542155349370989,0.03296609598694172,1,18326632.15949979,0.0010564290974422862,0.028024068624594254,0.028214266382262654
12,1001,Lengkong,425430800.81282264,-0.44698047637939453,3991777.4936123467,0.009382906658346572,0.2701917747319695,0.025644628329208285,1,13417815.377728334,0.00030362651701967326,0.016262231185990284,0.01606922988518247
12,1001,Bandung Kidul,425430800.81282264,0.49765902757644653,11296626.598768014,0.02655338207103206,0.22042962474111477,0.023944527552576027,1,11296626.598768016,0.0009402326785802209,0.029115295980492874,0.029565278255124148
12,1001,Buahbatu,425430800.81282264,-0.1222628504037857,13407352.288253043,0.03151476635597876,0.6461941986865336,0.04078217208400032,1,45066985.32065355,0.00047561909234379254,0.016296692855428955,0.0160910842331416
12,1001,Rancasari,425430800.81282264,-0.07789228111505508,10164512.195238646,0.02389228089696012,0.5645376058882448,0.03467020388530148,1,34166620.82458875,0.00040555455082982026,0.01641705580376743,0.016206787321693294
12,1001,Gedebage,425430800.81282264,1.9120033979415894,8483102.082105381,0.019940028004313926,0.18056372597725934,0.018503064939412076,1,8483102.082105383,0.0006919870269603405,0.029157299235565214,0.029540596166939857
12,1001,Cibiru,425430800.81282264,0.7136234641075134,18625473.525439303,0.043780265767908,0.4481997188290118,0.031000726887072068,1,18625473.525439307,0.001140119192772019,0.029111183496221632,0.0294729467160298
12,1001,Panyileukan ,425430800.81282264,-0.5157997012138367,1408229.8430160668,0.003310126677065979,0.11444899734594528,0.01682949195266071,1,4733572.46821331,0.00018694236605638749,0.016228407063771405,0.015991347746871405
12,1001,Ujung Berung,425430800.81282264,0.9919958114624023,45121894.1845827,0.10606165350128245,0.5653365178280826,0.03655550793544863,1,45121894.18458271,0.001455392404557083,0.029053953546504065,0.02952363475347975
12,1001,Cinambo,425430800.81282264,-1.5714967250823975,493906.43578314205,0.0011609559882347277,0.09166112280748476,0.010812402841265898,1,1660199.0917116024,0.00011924708947413141,0.0162282342690296,0.015985861297756712
12,1001,Arcamanik,425430800.81282264,-1.6103506088256836,9076576.6185643,0.021335024641428665,0.5588623796716949,0.03463308014860661,1,30509673.829412267,0.0003770152429970823,0.016225235183812713,0.015973277114845263
12,1001,Antapani,425430800.81282264,-0.9077065587043762,7934942.059745874,0.01865154578508532,0.5513041209482027,0.03153118463923522,1,26672225.03283674,0.0003771098324784344,0.0162741512326853,0.016087555868832638
12,1001,Mandalajati,425430800.81282264,-0.7176083326339722,7368347.5988443075,0.017319732338999524,0.4507141227284577,0.030660571075664056,1,24767695.062770467,0.00034842638714671214,0.016246988713419386,0.016025548877390397
12,1001,Kiaracondong,425430800.81282264,-0.48099711537361145,19556646.48894847,0.0459690423250592,0.8097611334290777,0.05135299930945861,1,65736998.72202667,0.0005806415838043931,0.016271493819641738,0.016044938011102683
12,1001,Batununggal,425430800.81282264,1.9474384784698486,52569459.56841153,0.1235675918809193,0.5629207665371616,0.04851381342476627,1,52569459.56841154,0.0017798408176924374,0.029099580566153253,0.029458353240795775
12,1001,Sumur Bandung ,425430800.81282264,-1.9354954957962036,946992.2023186719,0.00222596060395571,0.10089858758685746,0.013428280515397727,1,3183185.0736152953,0.00015649773438733042,0.01633727337741935,0.01612887144367308
12,1001,Andir,425430800.81282264,-1.7176671028137207,9414317.33426231,0.02212890396340706,0.3621128459727588,0.038132694703536724,1,31644943.16144028,0.00044471952396158044,0.01643139178953428,0.016218131785825974
12,1001,Cicendo,425430800.81282264,-1.2613584995269775,8475791.56831859,0.019922844213735472,0.48048423636035803,0.03838018189242179,1,28490216.85847745,0.0004232609911310153,0.01642378128363604,0.01616935730171395
12,1001,Bandung Wetan,425430800.81282264,-1.321630597114563,465086.13538062846,0.001093212185135728,0.05476832030649651,0.010525436992216758,1,1563323.5843592002,0.00012310728140641148,0.016329567868756202,0.01612416970935013
12,1001,Cibeunying Kidul,425430800.81282264,1.134127140045166,45162545.30253107,0.1061572063335426,0.5290924764869069,0.04222351883375565,1,45162545.30253108,0.0016719335938604812,0.02916264079867505,0.029622173463257493
12,1001,Cibeunying Kaler,425430800.81282264,-0.32851123809814453,3840468.8973884513,0.009027246946038936,0.24212901987028584,0.02625642782707875,1,12909212.17716311,0.0003076308478936169,0.016231430553738862,0.016032762003571416
12,1001,Coblong,425430800.81282264,0.033942099660634995,14838853.613384001,0.034879594013957335,0.5892733331459638,0.04450614332969257,1,45997331.64168851,0.0005478541440926761,0.01699167432447774,0.01677773029784056
12,1001,Sukajadi,425430800.81282264,-1.0678017139434814,10457265.878082734,0.024580415564889088,0.5406061397903695,0.04182768204016731,1,35150672.38403508,0.00046149807894994355,0.016229719636732344,0.015987566166337154
12,1001,Sukasari,425430800.81282264,1.2476927042007446,16190186.744309522,0.0380559816387924,0.31757424321786315,0.029974459690481445,1,16190186.744309524,0.0011539728575333454,0.029314432279924762,0.029732026692020984
12,1001,Cidadap,425430800.81282264,-0.6477134823799133,2022324.6997832917,0.00475359258408057,0.13680716218345157,0.021103071852465106,1,6797768.537683745,0.00024160667020301616,0.0162601916606333,0.016043383206011588
13,1001,Bandung Kulon,526755425.49042076,-0.014023292809724808,42480579.88857224,0.08064573772357805,0.6698916195414082,0.058595750485689775,1,97288652.71159296,0.000934455438515664,0.015997185981974266,0.015997088982472037
13,1001,Babakan Ciparay,526755425.49042076,-0.8271620273590088,43309962.41491051,0.08222024932080764,0.7908319156987238,0.0570065299750514,1,99188097.32326348,0.0009584073585820689,0.01607946681843974,0.01611321505091156
13,1001,Bojongloa Kaler,526755425.49042076,-0.09832525998353958,24856719.077850673,0.04718834942176158,0.8034965874426947,0.04640927080771001,1,56926640.74402585,0.0008072054875157877,0.016079952631873885,0.016136916180853115
13,1001,Bojongloa Kidul,526755425.49042076,0.017252013087272644,12990603.339825358,0.02466154634806243,0.5121730239965854,0.03538497052103632,1,28402020.747646414,0.0006201464612657674,0.016427742437231718,0.016477868042124665
13,1001,Astanaanyar,526755425.49042076,-0.7315921187400818,6465470.377100052,0.012274141023000491,0.3566966114664155,0.028663798716952706,1,14807163.73892984,0.00046405108782976814,0.016139510580984336,0.01614391490729647
13,1001,Regol,526755425.49042076,0.2948385775089264,18068465.171803683,0.03430143155142929,0.29792190180469674,0.03226114764238169,1,18326632.15949979,0.001202292522812713,0.028214266382262654,0.028617728200928717
13,1001,Lengkong,526755425.49042076,-0.4377996027469635,5858818.702869965,0.01112246484678402,0.2728039324138966,0.02620461732400817,1,13417815.377728334,0.00044563924703937437,0.01606922988518247,0.016111312297265527
13,1001,Bandung Kidul,526755425.49042076,0.4822840392589569,11296626.598768014,0.021445676783016725,0.19364623477655554,0.024304078134486,1,11296626.598768016,0.0009402326785802209,0.029565278255124148,0.029961499880711763
13,1001,Buahbatu,526755425.49042076,-0.13507597148418427,19678262.74587731,0.03735749418728135,0.6987723921459696,0.04028421646895524,1,45066985.32065355,0.0006980764930221986,0.0160910842331416,0.016145114912684826
13,1001,Rancasari,526755425.49042076,-0.10274454206228256,14918675.765447687,0.028321826493876306,0.6356796576874464,0.035023746915533095,1,34166620.82458875,0.0005952412405846703,0.016206787321693294,0.016242862736332263
13,1001,Gedebage,526755425.49042076,1.9117531776428223,8483102.082105381,0.01610444177999197,0.19368326063252747,0.017613860003116027,1,8483102.082105383,0.0006919870269603405,0.029540596166939857,0.029957180033944594
13,1001,Cibiru,526755425.49042076,0.7163910269737244,18625473.525439303,0.035358864140978864,0.45753090414787495,0.029422444391166872,1,18625473.525439307,0.001140119192772019,0.0294729467160298,0.029874035694008386
13,1001,Panyileukan ,526755425.49042076,-0.5177798867225647,2066889.5887620843,0.003923812624877598,0.13891543472265155,0.01578609629511192,1,4733572.46821331,0.00027437937920201375,0.015991347746871405,0.016051223833785988
13,1001,Ujung Berung,526755425.49042076,0.9470791220664978,45121894.1845827,0.08566004639168781,0.49210574402370705,0.03932562924037121,1,45121894.18458271,0.001455392404557083,0.02952363475347975,0.029863118111002982
13,1001,Cinambo,526755425.49042076,-1.5671688318252563,724917.2249867724,0.0013761931817064031,0.10302868114291226,0.010303516914613266,1,1660199.0917116024,0.00017502154846852716,0.015985861297756712,0.016030487094074772
13,1001,Arcamanik,526755425.49042076,-1.5765305757522583,13321889.042155368,0.025290463842403518,0.590146920808301,0.03214907330639258,1,30509673.829412267,0.0005533534773601485,0.015973277114845263,0.016027310125894832
13,1001,Antapani,526755425.49042076,-0.883945107460022,11646287.154086392,0.02210947735990274,0.5288860287987172,0.03184210251048066,1,26672225.03283674,0.0005534923084005378,0.016087555868832638,0.01614380944310866
13,1001,Mandalajati,526755425.49042076,-0.7017329931259155,10814684.132679358,0.02053075034321792,0.4423397549609292,0.029671107068192544,1,24767695.062770467,0.0005113929914318043,0.016025548877390397,0.016078467351672388
13,1001,Kiaracondong,526755425.49042076,-0.4677812457084656,28703715.675088834,0.05449154253772526,0.8369866147342555,0.052467947725596806,1,65736998.72202667,0.0008522202894076396,0.016044938011102683,0.016055882582083566
